$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,22.25,4,15,2014,23,7,37,0,243.33,182.33,175.90,284.04,73.58,23.10,57.46,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,39,0,243.86,182.53,173.00,300.26,73.52,23.07,57.42,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,39,0,237.31,179.31,183.97,221.63,73.56,23.09,57.42,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,39,0,235.56,179.84,183.84,225.00,73.52,23.07,57.44,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,39,0,255.27,177.72,167.70,340.35,73.51,23.06,57.44,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,40,0,240.71,185.74,168.42,309.09,73.51,23.06,57.39,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,40,0,244.10,178.50,181.86,229.40,73.52,23.07,57.42,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,40,0,236.50,180.63,182.65,235.01,73.51,23.06,57.42,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,41,0,246.68,180.95,172.43,308.66,73.49,23.05,57.39,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,41,0,247.44,179.57,176.60,284.04,73.45,23.03,57.38,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,41,0,239.04,179.14,181.86,233.13,73.45,23.03,57.43,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189453,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,42,0,241.74,183.69,174.51,289.65,73.45,23.03,57.45,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189453,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,42,0,245.85,185.77,166.23,315.00,73.51,23.06,57.56,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189453,-121.9785079,12.60,41.34,0.03,0.07,22.25,4,15,2014,23,7,42,0,237.59,181.29,180.66,250.02,73.52,23.07,57.58,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
